Date,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Fatality_Rate,Recovery_Rate
2021-06-28,Kerala,0,0,2775967,12879,2888894,100048,0.45,96.09
2021-06-28,Ladakh,0,0,19481,202,19964,281,1.01,97.58
2021-06-28,Lakshadweep,0,0,9337,48,9681,296,0.5,96.45
2021-06-28,Madhya Pradesh,0,0,779963,8917,789696,816,1.13,98.77
2021-06-28,Maharashtra,0,0,5790113,121286,6036821,125422,2.01,95.91
2021-06-28,Manipur,0,0,61038,1124,67986,5824,1.65,89.78
2021-06-28,Meghalaya,0,0,43070,819,48447,4558,1.69,88.9
2021-06-28,Mizoram,0,0,15040,91,19455,4324,0.47,77.31
2021-06-28,Nagaland,0,0,22951,487,24961,1523,1.95,91.95
2021-06-28,Odisha,0,0,867402,3887,900470,29181,0.43,96.33
2021-06-28,Puducherry,0,0,112229,1744,116645,2672,1.5,96.21
2021-06-28,Punjab,0,0,574872,15991,594883,4020,2.69,96.64
2021-06-28,Rajasthan,0,0,941482,8914,952129,1733,0.94,98.88
2021-06-28,Sikkim,0,0,17673,301,20111,2137,1.5,87.88
2021-06-28,Tamil Nadu,0,0,2390783,32290,2465874,42801,1.31,96.95
2021-06-28,Telangana,0,0,602676,3635,620613,14302,0.59,97.11
2021-06-28,Tripura,0,0,60694,672,64863,3497,1.04,93.57
2021-06-28,Uttarakhand,0,0,330066,7088,339619,2465,2.09,97.19
2021-06-28,Uttar Pradesh,0,0,1679913,22518,1705596,3165,1.32,98.49
2021-06-28,West Bengal,0,0,1455453,17612,1494949,21884,1.18,97.36
2021-06-29,Andaman and Nicobar Islands,0,0,7286,128,7462,48,1.72,97.64
2021-06-29,Andhra Pradesh,0,0,1827214,12630,1882096,42252,0.67,97.08
2021-06-29,Arunachal Pradesh,0,0,32483,167,35227,2577,0.47,92.21
2021-06-29,Assam,0,0,472461,4482,503333,26390,0.89,93.87
2021-06-29,Bihar,0,0,709908,9583,721464,1973,1.33,98.4
2021-06-29,Chandigarh,0,0,60644,807,61632,181,1.31,98.4
2021-06-29,Chhattisgarh,0,0,974049,13437,993694,6208,1.35,98.02
2021-06-29,Dadra and Nagar Haveli and Daman and Diu,0,0,10501,4,10547,42,0.04,99.56
2021-06-29,Delhi,0,0,1407473,24967,1433993,1553,1.74,98.15
2021-06-29,Goa,0,0,160874,3046,166236,2316,1.83,96.77
2021-06-29,Gujarat,0,0,809821,10054,823340,3465,1.22,98.36
2021-06-29,Haryana,0,0,757480,9401,768474,1593,1.22,98.57
2021-06-29,Himachal Pradesh,0,0,196646,3476,201813,1691,1.72,97.44
2021-06-29,Jammu and Kashmir,0,0,305684,4310,314990,4996,1.37,97.05
2021-06-29,Jharkhand,0,0,339314,5111,345430,1005,1.48,98.23
2021-06-29,Karnataka,0,0,2704755,34836,2837206,97615,1.23,95.33
2021-06-29,Kerala,0,0,2787496,12989,2896957,96472,0.45,96.22
2021-06-29,Ladakh,0,0,19512,202,20022,308,1.01,97.45
2021-06-29,Lakshadweep,0,0,9372,48,9715,295,0.49,96.47
2021-06-29,Madhya Pradesh,0,0,780101,8936,789733,696,1.13,98.78
2021-06-29,Maharashtra,0,0,5800925,121573,6043548,121050,2.01,95.99
2021-06-29,Manipur,0,0,61646,1130,68418,5642,1.65,90.1
2021-06-29,Meghalaya,0,0,43578,827,48783,4378,1.7,89.33
2021-06-29,Mizoram,0,0,15295,92,19819,4432,0.46,77.17
2021-06-29,Nagaland,0,0,23127,493,25017,1397,1.97,92.45
2021-06-29,Odisha,0,0,870787,3930,903789,29072,0.43,96.35
2021-06-29,Puducherry,0,0,112565,1745,116789,2479,1.49,96.38
2021-06-29,Punjab,0,0,575486,16011,595136,3639,2.69,96.7
2021-06-29,Rajasthan,0,0,941692,8916,952201,1593,0.94,98.9
2021-06-29,Sikkim,0,0,17851,304,20182,2027,1.51,88.45
2021-06-29,Tamil Nadu,0,0,2397336,32388,2470678,40954,1.31,97.03
2021-06-29,Telangana,0,0,604093,3644,621606,13869,0.59,97.18
2021-06-29,Tripura,0,0,61133,675,65339,3531,1.03,93.56
2021-06-29,Uttarakhand,0,0,330353,7092,339739,2294,2.09,97.24
2021-06-29,Uttar Pradesh,0,0,1680174,22559,1705779,3046,1.32,98.5
2021-06-29,West Bengal,0,0,1457486,17644,1496710,21580,1.18,97.38
2021-06-30,Andaman and Nicobar Islands,0,0,7296,128,7466,42,1.71,97.72
2021-06-30,Andhra Pradesh,0,0,1832971,12671,1885716,40074,0.67,97.2
2021-06-30,Arunachal Pradesh,0,0,32716,168,35571,2687,0.47,91.97
2021-06-30,Assam,0,0,474457,4509,506005,27039,0.89,93.77
2021-06-30,Bihar,0,0,710238,9584,721654,1832,1.33,98.42
2021-06-30,Chandigarh,0,0,60685,808,61656,163,1.31,98.43
2021-06-30,Chhattisgarh,0,0,974725,13438,994077,5914,1.35,98.05
2021-06-30,Dadra and Nagar Haveli and Daman and Diu,0,0,10507,4,10555,44,0.04,99.55
2021-06-30,Delhi,0,0,1407592,24971,1434094,1531,1.74,98.15
2021-06-30,Goa,0,0,161160,3048,166449,2241,1.83,96.82
2021-06-30,Gujarat,0,0,810147,10056,823433,3230,1.22,98.39
2021-06-30,Haryana,0,0,757640,9417,768552,1495,1.23,98.58
2021-06-30,Himachal Pradesh,0,0,196849,3477,201980,1654,1.72,97.46
2021-06-30,Jammu and Kashmir,0,0,306177,4316,315298,4805,1.37,97.11
2021-06-30,Jharkhand,0,0,339463,5113,345525,949,1.48,98.25
2021-06-30,Karnataka,0,0,2719479,34929,2840428,86020,1.23,95.74
2021-06-30,Kerala,0,0,2797779,13093,2910507,99635,0.45,96.13
2021-06-30,Ladakh,0,0,19565,202,20038,271,1.01,97.64
2021-06-30,Lakshadweep,0,0,9388,48,9742,306,0.49,96.37
2021-06-30,Madhya Pradesh,0,0,780187,8954,789771,630,1.13,98.79
2021-06-30,Maharashtra,0,0,5809548,121804,6051633,120281,2.01,96.0
2021-06-30,Manipur,0,0,62134,1141,69198,5923,1.65,89.79
2021-06-30,Meghalaya,0,0,44067,831,49161,4263,1.69,89.64
2021-06-30,Mizoram,0,0,15512,92,20075,4471,0.46,77.27
2021-06-30,Nagaland,0,0,23237,493,25111,1381,1.96,92.54
2021-06-30,Odisha,0,0,874307,3970,906429,28152,0.44,96.46
2021-06-30,Puducherry,0,0,112892,1748,116985,2345,1.49,96.5
2021-06-30,Punjab,0,0,575971,16033,595351,3347,2.69,96.74
2021-06-30,Rajasthan,0,0,941839,8918,952322,1565,0.94,98.9
2021-06-30,Sikkim,0,0,17954,305,20324,2065,1.5,88.34
2021-06-30,Tamil Nadu,0,0,2403349,32506,2475190,39335,1.31,97.1
2021-06-30,Telangana,0,0,605455,3651,622593,13487,0.59,97.25
2021-06-30,Tripura,0,0,61513,677,65770,3580,1.03,93.53
2021-06-30,Uttarakhand,0,0,330593,7095,339933,2245,2.09,97.25
2021-06-30,Uttar Pradesh,0,0,1680428,22577,1705951,2946,1.32,98.5
2021-06-30,West Bengal,0,0,1459510,17679,1498305,21116,1.18,97.41
2021-07-01,Andaman and Nicobar Islands,0,0,7308,128,7467,31,1.71,97.87
2021-07-01,Andhra Pradesh,0,0,1838469,12706,1889513,38338,0.67,97.3
2021-07-01,Arunachal Pradesh,0,0,32923,172,35857,2762,0.48,91.82
2021-07-01,Assam,0,0,477510,4539,508484,26435,0.89,93.91
2021-07-01,Bihar,0,0,710569,9588,721914,1757,1.33,98.43
2021-07-01,Chandigarh,0,0,60708,808,61670,154,1.31,98.44
2021-07-01,Chhattisgarh,0,0,975077,13439,994480,5964,1.35,98.05
2021-07-01,Dadra and Nagar Haveli and Daman and Diu,0,0,10511,4,10560,45,0.04,99.54
2021-07-01,Delhi,0,0,1407832,24977,1434188,1379,1.74,98.16
2021-07-01,Goa,0,0,161361,3054,166689,2274,1.83,96.8
2021-07-01,Gujarat,0,0,810451,10059,823523,3013,1.22,98.41
2021-07-01,Haryana,0,0,757771,9431,768639,1437,1.23,98.59
2021-07-01,Himachal Pradesh,0,0,197019,3479,202123,1625,1.72,97.47
2021-07-01,Jammu and Kashmir,0,0,306739,4323,315662,4600,1.37,97.17
2021-07-01,Jharkhand,0,0,339583,5113,345610,914,1.48,98.26
2021-07-01,Karnataka,0,0,2732242,35040,2843810,76528,1.23,96.08
2021-07-01,Kerala,0,0,2809587,13235,2924165,101343,0.45,96.08
2021-07-01,Ladakh,0,0,19592,202,20073,279,1.01,97.6
2021-07-01,Lakshadweep,0,0,9411,48,9770,311,0.49,96.33
2021-07-01,Madhya Pradesh,0,0,780265,8969,789804,570,1.14,98.79
2021-07-01,Maharashtra,0,0,5819901,121945,6061404,119558,2.01,96.02
2021-07-01,Manipur,0,0,62628,1150,69790,6012,1.65,89.74
2021-07-01,Meghalaya,0,0,44459,838,49513,4216,1.69,89.79
2021-07-01,Mizoram,0,0,16188,93,20492,4211,0.45,79.0
2021-07-01,Nagaland,0,0,23403,495,25239,1341,1.96,92.73
2021-07-01,Odisha,0,0,877540,4018,909800,28242,0.44,96.45
2021-07-01,Puducherry,0,0,113146,1749,117249,2354,1.49,96.5
2021-07-01,Punjab,0,0,576423,16052,595609,3134,2.7,96.78
2021-07-01,Rajasthan,0,0,942030,8921,952422,1471,0.94,98.91
2021-07-01,Sikkim,0,0,18214,307,20544,2023,1.49,88.66
2021-07-01,Tamil Nadu,0,0,2408886,32619,2479696,38191,1.32,97.14
2021-07-01,Telangana,0,0,606461,3661,623510,13388,0.59,97.27
2021-07-01,Tripura,0,0,61663,682,66220,3875,1.03,93.12
2021-07-01,Uttarakhand,0,0,330838,7316,340255,2101,2.15,97.23
2021-07-01,Uttar Pradesh,0,0,1680720,22591,1706107,2796,1.32,98.51
2021-07-01,West Bengal,0,0,1461490,17708,1499783,20585,1.18,97.45
2021-07-02,Andaman and Nicobar Islands,0,0,7308,128,7469,33,1.71,97.84
2021-07-02,Andhra Pradesh,0,0,1842432,12744,1893354,38178,0.67,97.31
2021-07-02,Arunachal Pradesh,0,0,33209,176,36168,2783,0.49,91.82
2021-07-02,Assam,0,0,480839,4577,511153,25737,0.9,94.07
2021-07-02,Bihar,0,0,710793,9592,722101,1716,1.33,98.43
2021-07-02,Chandigarh,0,0,60730,808,61687,149,1.31,98.45
2021-07-02,Chhattisgarh,0,0,975658,13445,994890,5787,1.35,98.07
2021-07-02,Dadra and Nagar Haveli and Daman and Diu,0,0,10514,4,10561,43,0.04,99.55
2021-07-02,Delhi,0,0,1407943,24981,1434281,1357,1.74,98.16
2021-07-02,Goa,0,0,161582,3060,166920,2278,1.83,96.8
2021-07-02,Gujarat,0,0,810751,10062,823607,2794,1.22,98.44
2021-07-02,Haryana,0,0,757898,9446,768724,1380,1.23,98.59
2021-07-02,Himachal Pradesh,0,0,197171,3480,202290,1639,1.72,97.47
2021-07-02,Jammu and Kashmir,0,0,307312,4327,315960,4321,1.37,97.26
2021-07-02,Jharkhand,0,0,339739,5113,345706,854,1.48,98.27
2021-07-02,Karnataka,0,0,2746544,35134,2847013,65335,1.23,96.47
2021-07-02,Kerala,0,0,2821151,13359,2937033,102523,0.45,96.05
2021-07-02,Ladakh,0,0,19626,202,20090,262,1.01,97.69
2021-07-02,Lakshadweep,0,0,9466,49,9808,293,0.5,96.51
2021-07-02,Madhya Pradesh,0,0,780330,8981,789844,533,1.14,98.8
2021-07-02,Maharashtra,0,0,5828535,122197,6070599,119867,2.01,96.01
2021-07-02,Manipur,0,0,63206,1162,70298,5930,1.65,89.91
2021-07-02,Meghalaya,0,0,44709,844,50090,4537,1.68,89.26
2021-07-02,Mizoram,0,0,16545,93,20770,4132,0.45,79.66
2021-07-02,Nagaland,0,0,23486,498,25305,1321,1.97,92.81
2021-07-02,Odisha,0,0,880997,4063,912887,27827,0.45,96.51
2021-07-02,Puducherry,0,0,113373,1751,117465,2341,1.49,96.52
2021-07-02,Punjab,0,0,576866,16072,595899,2961,2.7,96.81
2021-07-02,Rajasthan,0,0,942172,8923,952497,1402,0.94,98.92
2021-07-02,Sikkim,0,0,18251,308,20666,2107,1.49,88.31
2021-07-02,Tamil Nadu,0,0,2413930,32721,2484177,37526,1.32,97.17
2021-07-02,Telangana,0,0,607658,3669,624379,13052,0.59,97.32
2021-07-02,Tripura,0,0,62130,683,66629,3816,1.03,93.25
2021-07-02,Uttarakhand,0,0,331089,7324,340379,1966,2.15,97.27
2021-07-02,Uttar Pradesh,0,0,1680980,22601,1706268,2687,1.32,98.52
2021-07-02,West Bengal,0,0,1463379,17735,1501284,20170,1.18,97.48
2021-07-03,Andaman and Nicobar Islands,0,0,7325,128,7475,22,1.71,97.99
2021-07-03,Andhra Pradesh,0,0,1846716,12779,1896818,37323,0.67,97.36
2021-07-03,Arunachal Pradesh,0,0,33432,176,36572,2964,0.48,91.41
2021-07-03,Assam,0,0,483741,4604,513606,25261,0.9,94.19
2021-07-03,Bihar,0,0,710995,9594,722282,1693,1.33,98.44
2021-07-03,Chandigarh,0,0,60745,808,61700,147,1.31,98.45
2021-07-03,Chhattisgarh,0,0,976125,13450,995195,5620,1.35,98.08
2021-07-03,Dadra and Nagar Haveli and Daman and Diu,0,0,10518,4,10565,43,0.04,99.56
2021-07-03,Delhi,0,0,1408350,24983,1434374,1041,1.74,98.19
2021-07-03,Goa,0,0,161867,3062,167103,2174,1.83,96.87
2021-07-03,Gujarat,0,0,810979,10064,823687,2644,1.22,98.46
2021-07-03,Haryana,0,0,758046,9461,768800,1293,1.23,98.6
2021-07-03,Himachal Pradesh,0,0,197380,3481,202440,1579,1.72,97.5
2021-07-03,Jammu and Kashmir,0,0,307749,4333,316291,4209,1.37,97.3
2021-07-03,Jharkhand,0,0,339850,5113,345794,831,1.48,98.28
2021-07-03,Karnataka,0,0,2760881,35222,2849997,53894,1.24,96.87
2021-07-03,Kerala,0,0,2831394,13505,2949128,104229,0.46,96.01
2021-07-03,Ladakh,0,0,19658,202,20101,241,1.0,97.8
2021-07-03,Lakshadweep,0,0,9514,49,9843,280,0.5,96.66
2021-07-03,Madhya Pradesh,0,0,780384,8989,789887,514,1.14,98.8
2021-07-03,Maharashtra,0,0,5836920,122353,6079352,120079,2.01,96.01
2021-07-03,Manipur,0,0,63809,1175,70954,5970,1.66,89.93
2021-07-03,Meghalaya,0,0,45074,849,50575,4652,1.68,89.12
2021-07-03,Mizoram,0,0,16899,94,21003,4010,0.45,80.46
2021-07-03,Nagaland,0,0,23604,498,25382,1280,1.96,93.0
2021-07-03,Odisha,0,0,884262,4109,916109,27738,0.45,96.52
2021-07-03,Puducherry,0,0,113649,1759,117640,2232,1.5,96.61
2021-07-03,Punjab,0,0,577256,16086,596094,2752,2.7,96.84
2021-07-03,Rajasthan,0,0,942331,8930,952573,1312,0.94,98.92
2021-07-03,Sikkim,0,0,18407,308,20777,2062,1.48,88.59
2021-07-03,Tamil Nadu,0,0,2418882,32818,2488407,36707,1.32,97.21
2021-07-03,Telangana,0,0,608833,3678,625237,12726,0.59,97.38
2021-07-03,Tripura,0,0,62480,685,67023,3858,1.02,93.22
2021-07-03,Uttarakhand,0,0,331297,7327,340488,1864,2.15,97.3
2021-07-03,Uttar Pradesh,0,0,1681208,22616,1706384,2560,1.33,98.52
2021-07-03,West Bengal,0,0,1465219,17758,1502706,19729,1.18,97.51
2021-07-04,Andaman and Nicobar Islands,0,0,7330,128,7478,20,1.71,98.02
2021-07-04,Andhra Pradesh,0,0,1851062,12815,1899748,35871,0.67,97.44
2021-07-04,Arunachal Pradesh,0,0,33704,176,36937,3057,0.48,91.25
2021-07-04,Assam,0,0,486265,4632,515981,25084,0.9,94.24
2021-07-04,Bihar,0,0,711279,9599,722418,1540,1.33,98.46
2021-07-04,Chandigarh,0,0,60761,808,61718,149,1.31,98.45
2021-07-04,Chhattisgarh,0,0,976706,13453,995489,5330,1.35,98.11
2021-07-04,Dadra and Nagar Haveli and Daman and Diu,0,0,10522,4,10567,41,0.04,99.57
2021-07-04,Delhi,0,0,1408456,24988,1434460,1016,1.74,98.19
2021-07-04,Goa,0,0,162074,3069,167272,2129,1.83,96.89
2021-07-04,Gujarat,0,0,811169,10067,823763,2527,1.22,98.47
2021-07-04,Haryana,0,0,758144,9474,768852,1234,1.23,98.61
2021-07-04,Himachal Pradesh,0,0,197627,3482,202555,1446,1.72,97.57
2021-07-04,Jammu and Kashmir,0,0,308246,4335,316629,4048,1.37,97.35
2021-07-04,Jharkhand,0,0,339966,5114,345885,805,1.48,98.29
2021-07-04,Karnataka,0,0,2768632,35308,2852079,48139,1.24,97.07
2021-07-04,Kerala,0,0,2843909,13640,2961584,104035,0.46,96.03
2021-07-04,Ladakh,0,0,19669,202,20115,244,1.0,97.78
2021-07-04,Lakshadweep,0,0,9557,49,9861,255,0.5,96.92
2021-07-04,Madhya Pradesh,0,0,780445,9001,789936,490,1.14,98.8
2021-07-04,Maharashtra,0,0,5845315,122724,6088841,120802,2.02,96.0
2021-07-04,Manipur,0,0,64329,1188,71643,6126,1.66,89.79
2021-07-04,Meghalaya,0,0,45596,855,51035,4584,1.68,89.34
2021-07-04,Mizoram,0,0,17254,95,21246,3897,0.45,81.21
2021-07-04,Nagaland,0,0,23699,499,25451,1253,1.96,93.12
2021-07-04,Odisha,0,0,887420,4154,919026,27452,0.45,96.56
2021-07-04,Puducherry,0,0,113920,1760,117787,2107,1.49,96.72
2021-07-04,Punjab,0,0,577624,16103,596265,2538,2.7,96.87
2021-07-04,Rajasthan,0,0,942469,8934,952663,1260,0.94,98.93
2021-07-04,Sikkim,0,0,18589,308,20955,2058,1.47,88.71
2021-07-04,Tamil Nadu,0,0,2423606,32933,2492420,35881,1.32,97.24
2021-07-04,Telangana,0,0,609947,3684,626085,12454,0.59,97.42
2021-07-04,Tripura,0,0,62843,692,67451,3916,1.03,93.17
2021-07-04,Uttarakhand,0,0,331494,7331,340646,1821,2.15,97.31
2021-07-04,Uttar Pradesh,0,0,1681412,22622,1706495,2461,1.33,98.53
2021-07-04,West Bengal,0,0,1467038,17779,1504097,19280,1.18,97.54
2021-07-05,Andaman and Nicobar Islands,0,0,7333,128,7482,21,1.71,98.01
2021-07-05,Andhra Pradesh,0,0,1854754,12844,1902923,35325,0.67,97.47
2021-07-05,Arunachal Pradesh,0,0,33967,177,37105,2961,0.48,91.54
2021-07-05,Assam,0,0,489040,4652,517194,23502,0.9,94.56
2021-07-05,Bihar,0,0,711490,9601,722527,1436,1.33,98.47
2021-07-05,Chandigarh,0,0,60777,808,61728,143,1.31,98.46
2021-07-05,Chhattisgarh,0,0,976917,13456,995718,5345,1.35,98.11
2021-07-05,Dadra and Nagar Haveli and Daman and Diu,0,0,10527,4,10569,38,0.04,99.6
2021-07-05,Delhi,0,0,1408567,24995,1434554,992,1.74,98.19
2021-07-05,Goa,0,0,162276,3073,167436,2087,1.84,96.92
2021-07-05,Gujarat,0,0,811297,10069,823833,2467,1.22,98.48
2021-07-05,Haryana,0,0,758231,9486,768903,1186,1.23,98.61
2021-07-05,Himachal Pradesh,0,0,197794,3483,202642,1365,1.72,97.61
2021-07-05,Jammu and Kashmir,0,0,308672,4337,316976,3967,1.37,97.38
2021-07-05,Jharkhand,0,0,340164,5115,345937,658,1.48,98.33
2021-07-05,Karnataka,0,0,2773407,35367,2853643,44869,1.24,97.19
2021-07-05,Kerala,0,0,2855460,13716,2973684,104508,0.46,96.02
2021-07-05,Ladakh,0,0,19690,204,20120,226,1.01,97.86
2021-07-05,Lakshadweep,0,0,9577,49,9900,274,0.49,96.74
2021-07-05,Madhya Pradesh,0,0,780495,9009,789983,479,1.14,98.8
2021-07-05,Maharashtra,0,0,5848693,123030,6098177,126454,2.02,95.91
2021-07-05,Manipur,0,0,64931,1196,72286,6159,1.65,89.83
2021-07-05,Meghalaya,0,0,46228,862,51524,4434,1.67,89.72
2021-07-05,Mizoram,0,0,17661,95,21337,3581,0.45,82.77
2021-07-05,Nagaland,0,0,23786,499,25519,1234,1.96,93.21
2021-07-05,Odisha,0,0,890778,4196,921896,26922,0.46,96.62
2021-07-05,Puducherry,0,0,114192,1761,117959,2006,1.49,96.81
2021-07-05,Punjab,0,0,577982,16110,596416,2324,2.7,96.91
2021-07-05,Rajasthan,0,0,942616,8938,952734,1180,0.94,98.94
2021-07-05,Sikkim,0,0,18722,308,21131,2101,1.46,88.6
2021-07-05,Tamil Nadu,0,0,2427988,33005,2496287,35294,1.32,97.26
2021-07-05,Telangana,0,0,611035,3691,626690,11964,0.59,97.5
2021-07-05,Tripura,0,0,63209,692,67677,3776,1.02,93.4
2021-07-05,Uttarakhand,0,0,331642,7333,340724,1749,2.15,97.33
2021-07-05,Uttar Pradesh,0,0,1681717,22640,1706621,2264,1.33,98.54
2021-07-05,West Bengal,0,0,1468815,17799,1505394,18780,1.18,97.57
2021-07-06,Andaman and Nicobar Islands,0,0,7339,128,7482,15,1.71,98.09
2021-07-06,Andhra Pradesh,0,0,1858189,12870,1905023,33964,0.68,97.54
2021-07-06,Arunachal Pradesh,0,0,34234,179,37531,3118,0.48,91.22
2021-07-06,Assam,0,0,491561,4683,519834,23590,0.9,94.56
2021-07-06,Bihar,0,0,711692,9606,722603,1305,1.33,98.49
2021-07-06,Chandigarh,0,0,60815,809,61740,116,1.31,98.5
2021-07-06,Chhattisgarh,0,0,977360,13457,996037,5220,1.35,98.12
2021-07-06,Dadra and Nagar Haveli and Daman and Diu,0,0,10530,4,10569,35,0.04,99.63
2021-07-06,Delhi,0,0,1408699,24997,1434608,912,1.74,98.19
2021-07-06,Goa,0,0,162557,3075,167566,1934,1.84,97.01
2021-07-06,Gujarat,0,0,811491,10071,823895,2333,1.22,98.49
2021-07-06,Haryana,0,0,758348,9496,768957,1113,1.23,98.62
2021-07-06,Himachal Pradesh,0,0,197959,3484,202800,1357,1.72,97.61
2021-07-06,Jammu and Kashmir,0,0,309133,4343,317250,3774,1.37,97.44
2021-07-06,Jharkhand,0,0,340257,5117,345983,609,1.48,98.35
2021-07-06,Karnataka,0,0,2779038,35434,2856491,42019,1.24,97.29
2021-07-06,Kerala,0,0,2866806,13818,2981721,101097,0.46,96.15
2021-07-06,Ladakh,0,0,19709,204,20129,216,1.01,97.91
2021-07-06,Lakshadweep,0,0,9609,49,9936,278,0.49,96.71
2021-07-06,Madhya Pradesh,0,0,780534,9015,790015,466,1.14,98.8
2021-07-06,Maharashtra,0,0,5861720,123136,6104917,120061,2.02,96.02
2021-07-06,Manipur,0,0,65540,1204,72718,5974,1.66,90.13
2021-07-06,Meghalaya,0,0,46676,871,51901,4354,1.68,89.93
2021-07-06,Mizoram,0,0,18026,98,21854,3730,0.45,82.48
2021-07-06,Nagaland,0,0,23868,499,25559,1192,1.95,93.38
2021-07-06,Odisha,0,0,894104,4248,924699,26347,0.46,96.69
2021-07-06,Puducherry,0,0,114454,1762,118087,1871,1.49,96.92
2021-07-06,Punjab,0,0,578310,16122,596550,2118,2.7,96.94
2021-07-06,Rajasthan,0,0,942756,8941,952789,1092,0.94,98.95
2021-07-06,Sikkim,0,0,19048,309,21226,1869,1.46,89.74
2021-07-06,Tamil Nadu,0,0,2432017,33059,2500002,34926,1.32,97.28
2021-07-06,Telangana,0,0,612096,3698,627498,11704,0.59,97.55
2021-07-06,Tripura,0,0,63492,697,68151,3962,1.02,93.16
2021-07-06,Uttarakhand,0,0,331903,7335,340793,1555,2.15,97.39
2021-07-06,Uttar Pradesh,0,0,1681912,22646,1706739,2181,1.33,98.55
2021-07-06,West Bengal,0,0,1470512,17817,1506279,17950,1.18,97.63
2021-07-07,Andaman and Nicobar Islands,0,0,7343,128,7487,16,1.71,98.08
2021-07-07,Andhra Pradesh,0,0,1861937,12898,1908065,33230,0.68,97.58
2021-07-07,Arunachal Pradesh,0,0,34525,181,37879,3173,0.48,91.15
2021-07-07,Assam,0,0,493306,4717,522267,24244,0.9,94.45
2021-07-07,Bihar,0,0,711913,9612,722746,1221,1.33,98.5
2021-07-07,Chandigarh,0,0,60837,809,61752,106,1.31,98.52
2021-07-07,Chhattisgarh,0,0,977893,13462,996359,5004,1.35,98.15
2021-07-07,Dadra and Nagar Haveli and Daman and Diu,0,0,10532,4,10575,39,0.04,99.59
2021-07-07,Delhi,0,0,1408853,25001,1434687,833,1.74,98.2
2021-07-07,Goa,0,0,162787,3079,167823,1957,1.83,97.0
2021-07-07,Gujarat,0,0,811699,10072,823964,2193,1.22,98.51
2021-07-07,Haryana,0,0,758442,9506,769030,1082,1.24,98.62
2021-07-07,Himachal Pradesh,0,0,198134,3485,202945,1326,1.72,97.63
2021-07-07,Jammu and Kashmir,0,0,309554,4345,317481,3582,1.37,97.5
2021-07-07,Jharkhand,0,0,340365,5118,346038,555,1.48,98.36
2021-07-07,Karnataka,0,0,2784030,35526,2859595,40039,1.24,97.36
2021-07-07,Kerala,0,0,2877557,13960,2996094,104577,0.47,96.04
2021-07-07,Ladakh,0,0,19733,204,20137,200,1.01,97.99
2021-07-07,Lakshadweep,0,0,9643,49,9947,255,0.49,96.94
2021-07-07,Madhya Pradesh,0,0,780578,9017,790042,447,1.14,98.8
2021-07-07,Maharashtra,0,0,5872268,123531,6113335,117536,2.02,96.06
2021-07-07,Manipur,0,0,66132,1218,73581,6231,1.66,89.88
2021-07-07,Meghalaya,0,0,47173,880,52358,4305,1.68,90.1
2021-07-07,Mizoram,0,0,18383,98,22155,3674,0.44,82.97
2021-07-07,Nagaland,0,0,23982,503,25619,1134,1.96,93.61
2021-07-07,Odisha,0,0,897362,4299,927186,25525,0.46,96.78
2021-07-07,Puducherry,0,0,114673,1763,118227,1791,1.49,96.99
2021-07-07,Punjab,0,0,578590,16131,596736,2015,2.7,96.96
2021-07-07,Rajasthan,0,0,942882,8942,952836,1012,0.94,98.96
2021-07-07,Sikkim,0,0,19200,309,21403,1894,1.44,89.71
2021-07-07,Tamil Nadu,0,0,2435872,33132,2503481,34477,1.32,97.3
2021-07-07,Telangana,0,0,613124,3703,628282,11455,0.59,97.59
2021-07-07,Tripura,0,0,63964,701,68612,3947,1.02,93.23
2021-07-07,Uttarakhand,0,0,332006,7338,340882,1538,2.15,97.4
2021-07-07,Uttar Pradesh,0,0,1682130,22656,1706818,2032,1.33,98.55
2021-07-07,West Bengal,0,0,1472132,17834,1507241,17275,1.18,97.67
2021-07-08,Andaman and Nicobar Islands,0,0,7349,128,7491,14,1.71,98.1
2021-07-08,Andhra Pradesh,0,0,1865956,12919,1911231,32356,0.68,97.63
2021-07-08,Arunachal Pradesh,0,0,34736,184,38283,3363,0.48,90.73
2021-07-08,Assam,0,0,496442,4743,524556,23371,0.9,94.64
2021-07-08,Bihar,0,0,712055,9612,722850,1183,1.33,98.51
2021-07-08,Chandigarh,0,0,60872,809,61780,99,1.31,98.53
2021-07-08,Chhattisgarh,0,0,978208,13464,996689,5017,1.35,98.15
2021-07-08,Dadra and Nagar Haveli and Daman and Diu,0,0,10534,4,10576,38,0.04,99.6
2021-07-08,Delhi,0,0,1408917,25005,1434780,858,1.74,98.2
2021-07-08,Goa,0,0,162983,3082,168015,1950,1.83,97.01
2021-07-08,Gujarat,0,0,811988,10072,824029,1969,1.22,98.54
2021-07-08,Haryana,0,0,758512,9515,769093,1066,1.24,98.62
2021-07-08,Himachal Pradesh,0,0,198293,3486,203117,1338,1.72,97.63
2021-07-08,Jammu and Kashmir,0,0,309973,4349,317761,3439,1.37,97.55
2021-07-08,Jharkhand,0,0,340463,5118,346113,532,1.48,98.37
2021-07-08,Karnataka,0,0,2787111,35601,2862338,39626,1.24,97.37
2021-07-08,Kerala,0,0,2889186,14108,3011694,108400,0.47,95.93
2021-07-08,Ladakh,0,0,19756,204,20143,183,1.01,98.08
2021-07-08,Lakshadweep,0,0,9670,49,9965,246,0.49,97.04
